id,nom,nom_developpe,guide_eco,guide_innov,eti,secteur_eco,secteur_innov,adr0,adr1,adr2,cp,ville,cedex,pays,tel1,tel2,fax,email,web,siren,siret,naf,sicovam,forme_juridique,autre_forme_juridique,etablissement,type_structure,actionnaire,nationalite,effectif,annee_effectif,ca,annee_ca,groupe,nationalite_groupe,effectif_groupe,annee_effectif_groupe,ca_groupe,annee_ca_groupe,regroupement,contact_maj_civ,contact_maj_nom,contact_maj_prenom,contact_maj_fonction,contact_maj_email,contact_maj_tel,changed,
36231,PIMAN GROUP,NULL,1,0,0,Logiciels / Services Numériques,NULL,Celtic Parc, Avalon 2,304 Route Nationale 6  ,NULL,69760,Limonest,NULL,FR,04 82 62 62 10,NULL,NULL,lyon@piman-consultants.fr,piman-group.fr,510544497,51054449700033,7112B,NULL,SAS,NULL,Siège,Entreprise,NULL,NULL,200 à 249,2017,NULL,NULL,PIMAN GROUP,NULL,400,2018,22 M€,2017,NULL,NULL,NULL,NULL,NULL,v.buisson@piman-consultants.fr,NULL,1563893257,
36234,CORNET VINCENT SEGUREL - CVS AVOCATS,NULL,1,0,0,Juridique,NULL,NULL,208 rue Garibaldi,NULL,69003,Lyon,Cedex 03 ,FR,04 72 69 45 25,NULL,04 72 69 45 20,lyon@cvs-avocats.com,www.cvs-avocats.com/,344040647,34404064700028,6910Z,NULL,SELARL,NULL,Etablissement secondaire,Entreprise,NULL,NULL,67,2016,26,3 M€,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1517497260,
36236,FIBOIS AUVERGNE RHÔNE-ALPES,NULL,1,0,0,Organisations professionnelles,NULL,NULL,23 rue Jean Baldassini ,NULL,69364, Lyon, cedex 07,FR,04 78 37 09 66,NULL,04 72 56 36 56,info@fibra.net,www.fibra.net,NULL,NULL,NULL,NULL,Assoc,NULL,NULL,Association,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1542878591,
36239,LA GRANDE TRAVERSÉE DES ALPES - GTA,NULL,1,0,0,Opérateurs et voyagistes,NULL,Parc Alpespace - Bât Uranus,113 avenue Albert Einstein\n,NULL,73800,Francin,NULL,FR,04 58 00 11 66,NULL,04 76 42 87 08,gta@grande-traversee-alpes.com,http://pro.moveyouralps.com,NULL,NULL,NULL,NULL,Assoc,NULL,Siège,Association,NULL,NULL,11,2018,1 M€,Budget 2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1543135337,
36240,THERMES DE BRIDES-LES-BAINS - COMPAGNIE LEBON,NULL,1,0,0,Sport / Loisirs,NULL,NULL,Rue de l'Etablissement Thermal ,BP 14,73570,Brides-les-Bains,NULL,FR,NULL,NULL,NULL,thermes@thermes-brideslesbains.fr,www.thermes-brideslesbains.fr,350359642,35035964200013,9604Z,NULL,SA,NULL,Siège,Entreprise,NULL,NULL,157,2016,11,5 M€,2016,Compagnie Lebon,NULL,NULL,NULL,16,8 M€,2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1543134027,
36241,DE CLERMONT,NULL,1,0,0,Textile / Habillement / Cuir,NULL,NULL,ZA des Carlaires,BP 10,38650 ,Monestier-de-Clermont,NULL,FR,04 76 34 00 11,NULL,04 76 34 13 97,contact@declermont.fr,www.declermont.fr/,421437849,42143784900027,1520Z,NULL,SAS,NULL,Siège,Entreprise,NULL,NULL,37,2016,5,7 M€,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1517500331,
36242,ALPHI,NULL,1,0,0,Bâtiment / Travaux publics,NULL,Savoie Hexapole - Actipole 5,242 rue Maurice Herzog,NULL,73420 ,Vivier-du-Lac,NULL,FR,04 79 61 85 90,NULL,04 79 61 85 99,info@alphi.fr,www.alphi.fr,401849286,40184928600042,4669B,NULL,SAS,NULL,Siège,Entreprise,NULL,NULL,60,2016,10,9 M€,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1542189650,
36259,ANTESITE,NULL,1,0,0,Agroalimentaire,NULL,NULL,\n\n\n\n\n\n\n,BP 37,38501,Voiron,Cedex,FR,04 76 05 31 09,NULL,04 76 65 81 68,info@antesite-noirot.com,www.antesite.com/,377716170,37771617000016,1089Z,NULL,SAS,NULL,Siège,Entreprise,NULL,NULL,25,2017,5,3 M€,2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1527841878,
36263,PIPO MOTEURS,NULL,1,0,0,Constructeurs automobiles / Véhicules industriels,NULL,NULL,41, rue des Trémolets\n,NULL,07500 ,Guilherand-Granges,NULL,FR,04 75 40 22 02 ,NULL,04 75 40 30 91,info@pipo-moteurs.com,www.pipo-moteurs.com/,492332002,49233200200020,6420Z,NULL,SAS,NULL,Siège,Entreprise,Famille Baulé,NULL,20,2017,6 M€,2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1517562850,
36276,ALCADIA ENTREPRISES,NULL,1,0,0,Etudes / Ingénierie / Architecture,NULL,NULL,208 Rue Garibaldi,NULL,69003,Lyon,NULL,FR,04 72 84 00 77,NULL,04 72 04 61 49 ,contact@alcadia.fr,www.alcadia.fr,420467433,42046743300025,7112B,NULL,SAS,NULL,Siège,Entreprise,NULL,NULL,100,2017,9,5 M€,2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1517569582,
36279,THYM BUSINESS,NULL,1,0,0,Télécommunications,NULL,NULL,188 Avenue des Frères Lumière,NULL,69008,Lyon,NULL,FR,04 78 00 07 07,NULL,NULL,www.thymbusiness.fr/contact--thym-business,www.thymbusiness.fr,509667515,50966751500035,6202A,NULL,SAS,NULL,Siège,Entreprise,NULL,NULL,75,2017,9 M€,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1517570786,
36288,CHILLET,NULL,1,0,0,Agroalimentaire,NULL,NULL,3 rue Lamartine,NULL,69590,Saint Symphorien-sur-Coise,NULL,FR,04 78 48 44 36,NULL,NULL,info@chillet.fr,www.chillet.fr,965505993,96550599300018,1013A,NULL,SAS,SASU,Siège,Entreprise,Solexia,NULL,48,2017,8,8 M€,2017,Solexia,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1539941090,
36291,AKTID,NULL,1,0,0,Traitement des déchets,NULL,NULL,190 route de Lépine,CS 29447,73000,Chambéry,NULL,FR,04 79 62 97 00,NULL,NULL,aktid@aktid.fr,www.aktid.fr,483647566,48364756600031,7112B,NULL,SAS,NULL,Siège,Entreprise,NULL,NULL,30,2017,21,6 M€,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1542990809,
36292,FRANCE MATERIAUX,NULL,1,0,0,Commerce / Négoce,NULL,NULL,56 Rue de Sainte Ombre,NULL,73000,Chambéry,NULL,FR,04 79 96 67 87,NULL,04 79 96 67 88,www.france-materiaux.fr/contact.html,www.france-materiaux.fr/,439964941,43996494100033,4673A,NULL,SAS,NULL,Siège,Entreprise,NULL,NULL,8,2016,4,4 M€,2016,France Matériaux,NULL,1800,2017,600 M€,2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1517579510,
36294,OVIANCE,NULL,1,0,0,Energie,NULL,NULL,12 rue Eugène Renaux,ZI,63800,Cournon-d'Auvergne,NULL,FR,04 73 77 57 60,NULL,04 73 87 55 09,info@oviance.com,www.oviance.fr,434400289,43440028900030,6612Z,NULL,SAS,NULL,Siège,Entreprise,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1 100,2017,44 M€,2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1542986762,
36297,MORIA SA,NULL,1,0,0,Santé,NULL,NULL,27 Rue du Pied de Fourche,NULL,03160,Bourbon l'Archambault,NULL,FR,04 70 67 09 04,NULL,04 70 67 06 61,www.moria-surgical.com/contact-us,www.moria-surgical.com,602035750,60203575000036,3250A,NULL,SA,NULL,Etablissement secondaire,Entreprise,NULL,NULL,144,2016,23,8 M€,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1517581159,
36302,ALEDIA,NULL,0,0,0,Electrique / Electronique,NULL,Minatec,7 PRV Louis Néel \n\n,BP 50,38000,Grenoble,NULL,FR,NULL,NULL,NULL,NULL,NULL,537455982,53745598200018,7219Z,NULL,SAS,NULL,Siège,Entreprise,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1517583144,
36304,CITIZ ALPES LOIRE - ALPES AUTOPARTAGE,NULL,1,0,0,Logistique / Transport,NULL,NULL,38 Cours Berriat,NULL,38000,Grenoble,NULL,FR,04 76 24 57 25 ,NULL,NULL,alpes-loire@citiz.fr,alpes-loire.citiz.coop,480677756,48067775600052,7711A,NULL,SA,SCIC,Siège,Entreprise,NULL,NULL,10 à 19,2016,1,5 M€,2016,Citiz,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1517584578,
36305,FORCITY,NULL,1,0,0,Logiciels / Services Numériques,NULL,NULL,184 Cours Lafayette,NULL,69003,Lyon,NULL,FR,NULL,NULL,NULL,NULL,NULL,799957840,79995784000025,7490B,NULL,SAS,NULL,Siège,Entreprise,NULL,NULL,82,2018,2,5 M€,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1517585305,
36337,TAGMYFOOD,NULL,0,0,0,Logiciels / Services Numériques,NULL,NULL,7 Avenue des 3 Fontaines,Seynod,74600,Annecy,NULL,FR,04 50 33 14 47,NULL,NULL,communication@tagmyfood.com,www.tagmyfood.com/fr/home.html,824679708,82467970800027,6311Z,NULL,SAS,SASU,Etablissement secondaire,Entreprise,NULL,France,7,2018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Mme,ROUX,Bérengère,Communication,communication@tagmyfood.com,04 50 33 14 47,1518686005,
36344,CHARBONNEL INTERIORS,NULL,0,0,0,Etudes / Ingénierie / Architecture,NULL,NULL,105 avenue Jean Jaurès,NULL,69600,Oullins,NULL,FR,06 76 94 09 04,NULL,NULL,info@charbonnel.fr,www.charbonnel.fr,821206695,82120669500016,4332 B,NULL,SAS,NULL,Siège,Entreprise,TGL,Française,17,2017,3,6 M€,2016,TGL,NULL,350,2016,131 M€,2016,NULL,Mme,ASTIER,Virginie,Responsable Développement,v.astier@charbonnel.fr,07 84 05 71 04,1518079252,
36390,BLACKROCK GAMES,NULL,1,0,0,Commerce / Négoce,NULL,NULL,10 Rue des Pales,NULL,63540,Romagnat,NULL,FR,04 63 22 89 62,NULL,NULL,www.blackrockgames.fr/contact,www.blackrockgames.fr,493708317,49370831700018,4765Z,NULL,SARL,NULL,Siège,Entreprise,Famille Laurent,NULL,9,2018,6,2 M€,Prévisionnel 2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1518094529,
36392,SAVEUR EXPRESS'O,NULL,1,0,0,Commerce / Négoce,NULL,NULL,16 Rue Jean-Louis Calderon,2-4 avenue des Canuts,69120,Vaulx-en-Velin,NULL,FR,04 72 049 049,NULL,04 78 79 26 95,www.saveur-express-o.com/entreprise/contact.php,www.saveur-express-o.com/,417715406,41771540600035,6791B,NULL,SARL,NULL,Siège,Entreprise,NULL,NULL,30,2017,4,7 M€,2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1518094503,
36394,MANUFACTURE DROMOISE DE CONFECTION - CIMALP (MDC),NULL,1,0,0,Textile / Habillement / Cuir,NULL,NULL,Route du pont de la Roche,NULL,26320,Saint Marcel-lès-Valence,NULL,FR,04 75 58 90 08,NULL,NULL,www.cimalp.fr/contactez-nous,www.cimalp.fr,329989586,32998958600022,4642Z,NULL,SARL,NULL,Siège,Entreprise,NULL,NULL,10,2017,3 M€,2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1518095791,
36395,E-TOTEM,NULL,1,0,0,Logistique / Transport,NULL,Le Rocacier,15 Rue camille de Rochetaillée ,NULL,42000,Saint-Etienne,NULL,FR,04 77 50 06 95,NULL,NULL,contact@e-totem.fr,www.e-totem.eu,539188169,53918816900020,7112B,NULL,SAS,NULL,Siège,Entreprise,NULL,NULL,NULL,NULL,4 M€,2017,Atomelec,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1518097131,
36397,H. PETIT & CIE,NULL,1,0,0,Biens d'équipement,NULL,NULL,7 chemin de Saint-Pierre\n\n,ZI de Bellande - BP 30045,07203,Aubenas,cedex,FR,04 75 89 80 30 ,NULL,04 75 93 82 58,www.hpetit.fr/contact/,www.hpetit.fr,385720040,38572004000018,2511Z,NULL,SA,NULL,Siège,Entreprise,NULL,NULL,24,2016,3,9 M€,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1518098001,
36399,FABLAB - ATELIER DE FABRICATION NUMERIQUE,NULL,0,1,0,NULL,Fab labs,NULL,53, rue Albert Thomas,NULL,42300,Roanne,NULL,FR,0477237858,NULL,NULL,facebook.com/espacenumerique,www.aggloroanne.fr/enfance-jeunesse-education/espace-public-numerique/atelier-de-fabrication-numerique-194.html,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1518100773,
36401,AFB FRANCE,NULL,1,0,0,Traitement des déchets,NULL,NULL,4 rue du Tanay,Cran-Gevrier,74960,Annecy,NULL,FR,04 50 24 42 09,NULL,NULL,shop.annecy@afb-group.eu,www.afb-group.fr,539926246,53992624600031,6202A,NULL,SAS,NULL,Siège,Entreprise,NULL,NULL,61,2017,1,5 M€,2017,AFB,Allemagne,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1542990793,
36402,LE DAMIER,NULL,1,0,0,Pôles de compétitivité / Clusters,NULL,NULL,30 rue Drelon  ,NULL,63000 ,Clermont-Ferrand,NULL,FR,09 50 26 89 05,NULL,NULL,contact@ledamier.fr,www.ledamier.fr,532080793,53208079300021,9499Z,NULL,Assoc,NULL,Siège,Association,NULL,NULL,3,2018,0,2 M€,Budget 2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Mme,ROBERT,Laura,Attachée à la communication ,laura@ledamier.fr,06 72 03 79 47,1542905743,
36404,NFM TECHNOLOGIES,NULL,1,0,0,Mécanique / Métallurgie,NULL,Le Lugdunum,5 Place Jules Ferry,NULL,69456,Lyon,cedex 06,FR,04.26.84.87.00,NULL,NULL,www.nfm-technologies.com/-Contacts-.html,fr.nfm-technologies.com,340040781,34004078100080,2892Z,NULL,SAS,NULL,Siège,Entreprise,Northern Heavy Industries (NHI),Chine,261,2016,65,7 M€,2016,Northern Heavy Industries (NHI),Chine,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1527174205,
36405,RECOVEO,NULL,1,0,0,Logiciels / Services Numériques,NULL,NULL,28 Levée du Renaison,NULL,42300,Roanne,NULL,FR,04 77 71 75 61,NULL,NULL,NULL,www.effacement-securise.com,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24,2018,3 M€,2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,b.taillandier@recoveo.com,NULL,1543583785,
36407,ECC4IU,NULL,1,1,0,Pôles de compétitivité / Clusters,Pôles de compétitivité,NULL,1 place Verrazzano,NULL,69009,Lyon,NULL,FR,NULL,NULL,NULL,contact@ecc4iu.eu,www.ecc4iu.eu,832409171,83240917100010,6202A,NULL,Assoc,NULL,Siège,Association,NULL,NULL,1,2018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Mme,Drapeau,Charlotte,Coordinatrice,contact@ecc4iu.eu,NULL,1542905527,
36430,HUB RECHERCHE AUVERGNE-RHÔNE-ALPES,NULL,1,0,0,Aide aux entreprises,NULL,C/O Auvergne-Rhône-Alpes Entreprises - Immeuble Empreinte,30 quai Perrache,NULL,69002,Lyon,NULL,FR,04 72 60 00 52,NULL,NULL,contact@hub-recherche.fr,hub-recherche.fr,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1547218700,
36431,BRUNEL ,NULL,1,0,0,Bois / Ameublement,NULL,NULL,32 Chemin de Fortuneau,,ZI du Gournier,26200,Montélimar,NULL,FR,04 75 01 96 62,NULL,04 75 01 05 67,sas.brunel@orange.fr,www.brunel-sa.com/,332376003,33237600300023,1624Z,NULL,SAS,NULL,Siège,Entreprise,Christian Brunel, Garibaldi Participations, ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25,2017,16 M€,2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1518174725,
36432,PIXMINDS,NULL,1,0,0,Biens de consommation,NULL,NULL,120 Rue Sebastien Charlety,NULL,73490,La Ravoire,NULL,FR,04 79 258 318,NULL,NULL,hugo@ark-innovation.com,www.pixminds.fr/,752076208,75207620800012,6420Z,NULL,SAS,NULL,Siège,Entreprise,Lionel Chataignier 80 %, Crédit Agricole des Savoie,NULL,NULL,NULL,NULL,NULL,NULL,NULL,40,2017,16 M€,2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1526461752,
36433,SOGICS,NULL,1,0,0,Habitat,NULL,NULL,9 avenue de la Mogne,NULL,38400,Saint-Martin-d'Hères,NULL,FR,04 76 24 04 27,NULL,04 76 62 91 39,NULL,www.sogics.fr,312667199,31266719900045,4322A,NULL,SAS,NULL,Siège,Entreprise,NULL,NULL,53,2018,9,7 M€,2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1542273153,
36435,OR EN CASH,NULL,1,0,0,Commerce / Négoce,NULL,NULL,Chemin de Malatrait,NULL,38290,La Verpillière,NULL,FR,0806 110 025 ,NULL,NULL,contact@orencash.fr,www.orencash.fr,512412628,51241262800764,4677Z,NULL,SAS,NULL,Etablissement secondaire,Entreprise,NULL,NULL,128,2017,35 M€,2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1518184787,
36445,HYDREKA,NULL,1,0,0,Biens d'équipement,NULL,Bâtiment 2A,1 Rue des Vergers,NULL,69760,Limonest,NULL,FR,04 72 53 11 53,NULL,04 78 83 44 37 ,hydreka@hydreka.fr,www.hydreka.com,344069935,34406993500049,7112B,NULL,SAS,NULL,Siège,Entreprise,NULL,NULL,43,2017,10,6 M€,2016/2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,hydreka@hydreka.fr,NULL,1546525632,
36455,ENDKOO (PROFILHUNTER),NULL,0,0,0,Recrutement / Interim,NULL,NULL,30 rue de la république,NULL,69002,Lyon,NULL,FR,NULL,NULL,NULL,NULL,www.chasseur-tete-recrutement.com,834750614,83475061400010,6202A,NULL,SAS,SASU,Siège,Entreprise,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,seo@profilhunter.com,NULL,1519996856,
36485,ELPACK,NULL,1,0,0,Electrique / Electronique,NULL,NULL,11 rue Henri Barbusse,NULL,26000,Valence,NULL,FR,04 75 82 63 70,NULL,NULL, point-entree@elpack.fr,www.elpackpharel.com,337679526,33767952600026,2612Z,NULL,SAS,NULL,Siège,Entreprise,NULL,NULL,40,2017,11,3 M€,2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1518466207,
36529,ACTIFI,NULL,1,0,0,Habitat,NULL,NULL,9 parc d'activités du Buisson Rond,NULL,38460,Villemoirieu,NULL,FR,04 37 05 11 33,NULL,04 74 88 25 61,contact@actifi.fr,www.actifi.fr,791088131,79108813100010,6831Z,NULL,SAS,NULL,Siège,Entreprise,NULL,NULL,NULL,NULL,1,1 M€,2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,sandrine.caroff@actifi.fr,NULL,1542214410,
36530,AIGA,NULL,1,0,0,Logiciels / Services Numériques,NULL,NULL,110 Avenue Barthélémy Buyer,NULL,69009,Lyon,NULL,FR,04.72.53.22.00 ,NULL,NULL,aiga@aiga.fr,www.aiga.fr,398253617,39825361700045,6202B,NULL,SAS,NULL,Siège,Entreprise,NULL,NULL,90,2017,7,5 M€,2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1518688245,
36531,DB ASSURANCES,NULL,1,0,0,Finance (Assurances / Banques / Bourse / Capital-Dvpt),NULL,NULL,1 Allée Claude Debussy,NULL,69130,Ecully,NULL,FR,NULL,NULL,NULL,NULL,NULL,488591579,48859157900021,6222Z,NULL,SARL,SARLU,Siège,Entreprise,NULL,NULL,10,2018,1,5 M€,2018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1518688644,
36532,DIAGRAM INFORMATIQUE,NULL,1,0,0,Logiciels / Services Numériques,NULL,NULL,40 Rue des Aciéries,NULL,42000,Saint-Etienne,NULL,FR,04 77 92 30 00,NULL,NULL,www.diagram.fr/nous-contacter,www.diagram.fr,805317278,80531727800010,6202A,NULL,SAS,SASU,Siège,Entreprise,NULL,NULL,30,2017,2,5 M€,2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1518689837,
36533,LA MINE COWORKING,NULL,1,0,0,Espaces de coworking,NULL,NULL,9 rue de l'Hôpital,NULL,38770, La Motte d'Aveillans,NULL,FR,04 76 83 36 93,06 24 64 49 65,NULL,info.lamine38@gmail.com,la-mine-coworking.business.site,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1542828110,
36535,RADIOTEL ENTREPRISES,NULL,1,0,0,Télécommunications,NULL,NULL,32 - 34 Quai d'Allier,NULL,03200,Vichy,NULL,FR, 04.70.97.07.07,NULL,NULL,radiotel@radiotel.fr,http://www.radiotel.fr/,328347927,32834792700175,4742Z,NULL,SAS,NULL,Siège,Entreprise,NULL,NULL,34,2016,10 M€,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1518691180,
36602,SOFAGEC,NULL,1,0,0,Comptabilité / Expertise-comptable,NULL,NULL,35 Avenue Général De Gaulle ,NULL,69110,Sainte-Foy-les-Lyon,NULL,FR,04 72 16 16 16,NULL,NULL,contact@sofagec.fr ,sofagec.eu,452736184,45273618400014,6920Z,NULL,SAS,NULL,Siège,Entreprise,NULL,NULL,21,2016,2,1 M€,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1518784853,
36604,VERNEY-CARRON,NULL,1,0,0,Mécanique / Métallurgie,NULL,NULL,54 Boulevard Thiers,1 rue François Couperin,42000,Saint-Etienne,NULL,FR,NULL,NULL,NULL,contact@boulliard.com,NULL,574501557,57450155700049,2540Z,NULL,SA,NULL,Siège,Entreprise,Famille Verney-Carron,NULL,90,2017,13,5 M€,2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1530181228,
36605,SYMBIOSIS (MOREAU),NULL,1,0,0,Bois / Ameublement,NULL,NULL,7 rue des Vernaies,NULL,74230,Thônes,NULL,FR,04 50 02 91 36,NULL,04 50 02 15 83,www.symbiosis.paris/contact,www.symbiosis.paris/,326220035,32622003500025,3109B,NULL,SAS,SASU,Siège,Entreprise,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,248,2018,20 M€,2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1518786384,
36607,SOCOO'C (SODICOO'C),NULL,1,0,0,Bois / Ameublement,NULL,NULL,18 rue des Vernaies,BP 03,74230,Thônes,NULL,FR,04 50 24 60 00,NULL,NULL,NULL,www.socooc.com,323057083,32305708302695,4759A,NULL,SAS,SASU,Siège,Entreprise,NULL,NULL,666,2016,54,6 M€,2016,Fournier,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1518787796,
36610,ECORA,NULL,1,0,0,Bâtiment / Travaux publics,NULL,NULL,583 rue de la Jacquère,NULL,73800,Les Marches,NULL,FR,04 79 35 36 72,NULL,NULL,contact@ecora.fr,ecora.fr,524380375,52438037500047,4120A,NULL,SAS,SASU,Siège,Entreprise,NULL,NULL,12,2017,4,7 M€,2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1542195487,
36611,CARROSSERIE INDUSTRIELLE BILLAUD,NULL,1,0,0,Mécanique / Métallurgie,NULL,NULL,48 Avenue Pierre Mendès-France,NULL,03800,Gannat,NULL,FR,04 70 90 02 59,NULL,04 70 90 25 22,billaud@carrosserie-billaud.fr,www.cib-billaud.com,341237394,34123739400018,2920Z,NULL,SAS,SASU,Siège,Entreprise,NULL,NULL,32,2017,7,5 M€,2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1518789898,
36614,CEA TECH (LETI - LITEN - LIST),NULL,1,1,0,Recherche,Organismes d'Etat,NULL,17 rue des Martyrs,NULL,38054,Grenoble,Cedex 9,FR,04 38 78 44 00,NULL,NULL,valentina.vetere@cea.fr,www.cea-tech.fr,775685019,77568501900298,7219Z,NULL,Epic,NULL,Etablissement secondaire,Secteur public,NULL,NULL,4500,2017,650 M€,Budget 2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1563365528,
36615,PARTITION,NULL,0,0,0,Immobilier d'entreprise,NULL,NULL,30 quai Perrache,NULL,69002,Lyon,NULL,FR,04 78 37 90 90,NULL,04 78 37 90 91,contact@partitionfrance.com,www.partitionfrance.com,529420077,52942007700024,4332C,NULL,SAS,NULL,Siège,Entreprise,NULL,NULL,NULL,NULL,NULL,NULL,DCB International,NULL,NULL,NULL,NULL,NULL,NULL,M.,CHARBONNEL,Hugo,Président,h.charbonnel@partitionfrance.com,NULL,1542278091,
36616,ZOOMICI,NULL,1,0,0,Commerce / Négoce,NULL,NULL,26 Rue Barthélémy de Laffemas,NULL,26000,Valence,NULL,FR,09 50 39 77 03,NULL,NULL,support-clients@zoomici.com,www.zoomici.fr/,431807486,43180748600037,6312Z,NULL,SA,NULL,Siège,Entreprise,NULL,NULL,15,2017,25,3 M€,2018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1548776999,
